LOCALIDAD;CATEGORIA;ANO;MES;NUMERO_COMPARENDOS
RAFAEL URIBE;B;2017;ENERO;164
RAFAEL URIBE;B;2017;FEBRERO;125
RAFAEL URIBE;B;2017;JULIO;87
RAFAEL URIBE;B;2017;JUNIO;68
RAFAEL URIBE;B;2017;MARZO;147
RAFAEL URIBE;B;2017;MAYO;181
RAFAEL URIBE;B;2017;OCTUBRE;1
RAFAEL URIBE;B;2017;SEPTIEMBRE;55
RAFAEL URIBE;C;2015;ABRIL;305
RAFAEL URIBE;C;2015;AGOSTO;264
RAFAEL URIBE;C;2015;DICIEMBRE;290
RAFAEL URIBE;C;2015;ENERO;351
RAFAEL URIBE;C;2015;FEBRERO;451
RAFAEL URIBE;C;2015;JULIO;180
RAFAEL URIBE;C;2015;JUNIO;204
RAFAEL URIBE;C;2015;MARZO;222
RAFAEL URIBE;C;2015;MAYO;346
RAFAEL URIBE;C;2015;NOVIEMBRE;253
RAFAEL URIBE;C;2015;OCTUBRE;287
RAFAEL URIBE;C;2015;SEPTIEMBRE;218
RAFAEL URIBE;C;2016;ABRIL;1111
RAFAEL URIBE;C;2016;AGOSTO;855
RAFAEL URIBE;C;2016;DICIEMBRE;482
RAFAEL URIBE;C;2016;ENERO;457
RAFAEL URIBE;C;2016;FEBRERO;555
RAFAEL URIBE;C;2016;JULIO;850
RAFAEL URIBE;C;2016;JUNIO;582
RAFAEL URIBE;C;2016;MARZO;505
RAFAEL URIBE;C;2016;MAYO;1199
RAFAEL URIBE;C;2016;NOVIEMBRE;764
RAFAEL URIBE;C;2016;OCTUBRE;737
RAFAEL URIBE;C;2016;SEPTIEMBRE;872
RAFAEL URIBE;C;2017;ABRIL;594
RAFAEL URIBE;C;2017;AGOSTO;830
RAFAEL URIBE;C;2017;ENERO;853
RAFAEL URIBE;C;2017;FEBRERO;764
RAFAEL URIBE;C;2017;JULIO;899
RAFAEL URIBE;C;2017;JUNIO;709
RAFAEL URIBE;C;2017;MARZO;719
RAFAEL URIBE;C;2017;MAYO;784
RAFAEL URIBE;C;2017;OCTUBRE;44
RAFAEL URIBE;C;2017;SEPTIEMBRE;599
RAFAEL URIBE;D;2015;ABRIL;11
RAFAEL URIBE;D;2015;AGOSTO;25
RAFAEL URIBE;D;2015;DICIEMBRE;83
RAFAEL URIBE;D;2015;ENERO;45
RAFAEL URIBE;D;2015;FEBRERO;17
RAFAEL URIBE;D;2015;JULIO;21
RAFAEL URIBE;D;2015;JUNIO;10
RAFAEL URIBE;D;2015;MARZO;14
RAFAEL URIBE;D;2015;MAYO;17
RAFAEL URIBE;D;2015;NOVIEMBRE;46
RAFAEL URIBE;D;2015;OCTUBRE;43
RAFAEL URIBE;D;2015;SEPTIEMBRE;18
RAFAEL URIBE;D;2016;ABRIL;38
RAFAEL URIBE;D;2016;AGOSTO;119
RAFAEL URIBE;D;2016;DICIEMBRE;56
RAFAEL URIBE;D;2016;ENERO;46
RAFAEL URIBE;D;2016;FEBRERO;72
RAFAEL URIBE;D;2016;JULIO;77
RAFAEL URIBE;D;2016;JUNIO;88
RAFAEL URIBE;D;2016;MARZO;41
RAFAEL URIBE;D;2016;MAYO;60
RAFAEL URIBE;D;2016;NOVIEMBRE;84
RAFAEL URIBE;D;2016;OCTUBRE;113
RAFAEL URIBE;D;2016;SEPTIEMBRE;160
RAFAEL URIBE;D;2017;ABRIL;42
RAFAEL URIBE;D;2017;AGOSTO;76
RAFAEL URIBE;D;2017;ENERO;88
RAFAEL URIBE;D;2017;FEBRERO;100
RAFAEL URIBE;D;2017;JULIO;86
RAFAEL URIBE;D;2017;JUNIO;63
RAFAEL URIBE;D;2017;MARZO;78
RAFAEL URIBE;D;2017;MAYO;93
RAFAEL URIBE;D;2017;OCTUBRE;1
RAFAEL URIBE;D;2017;SEPTIEMBRE;90
RAFAEL URIBE;E;2016;DICIEMBRE;1
RAFAEL URIBE;F;2015;ABRIL;8
RAFAEL URIBE;F;2015;AGOSTO;17
RAFAEL URIBE;F;2015;DICIEMBRE;3
RAFAEL URIBE;F;2015;ENERO;15
RAFAEL URIBE;F;2015;FEBRERO;10
RAFAEL URIBE;F;2015;JULIO;14
RAFAEL URIBE;F;2015;JUNIO;15
RAFAEL URIBE;F;2015;MARZO;6
RAFAEL URIBE;F;2015;MAYO;12
RAFAEL URIBE;F;2015;NOVIEMBRE;8
RAFAEL URIBE;F;2015;OCTUBRE;9
RAFAEL URIBE;F;2015;SEPTIEMBRE;24
RAFAEL URIBE;F;2016;ABRIL;64
RAFAEL URIBE;F;2016;AGOSTO;28
RAFAEL URIBE;F;2016;DICIEMBRE;9
RAFAEL URIBE;F;2016;ENERO;20
RAFAEL URIBE;F;2016;FEBRERO;24
RAFAEL URIBE;F;2016;JULIO;33
RAFAEL URIBE;F;2016;JUNIO;75
RAFAEL URIBE;F;2016;MARZO;36
RAFAEL URIBE;F;2016;MAYO;69
RAFAEL URIBE;F;2016;NOVIEMBRE;21
RAFAEL URIBE;F;2016;OCTUBRE;33
RAFAEL URIBE;F;2016;SEPTIEMBRE;61
RAFAEL URIBE;F;2017;ABRIL;15
RAFAEL URIBE;F;2017;AGOSTO;4
RAFAEL URIBE;F;2017;ENERO;35
RAFAEL URIBE;F;2017;FEBRERO;20
RAFAEL URIBE;F;2017;JULIO;4
RAFAEL URIBE;F;2017;JUNIO;18
RAFAEL URIBE;F;2017;MARZO;23
RAFAEL URIBE;F;2017;MAYO;22
RAFAEL URIBE;F;2017;SEPTIEMBRE;7
RAFAEL URIBE;G;2015;ABRIL;2
RAFAEL URIBE;G;2015;AGOSTO;3
RAFAEL URIBE;G;2015;DICIEMBRE;1
RAFAEL URIBE;G;2015;ENERO;3
RAFAEL URIBE;G;2015;FEBRERO;2
RAFAEL URIBE;G;2015;JULIO;5
RAFAEL URIBE;G;2015;JUNIO;2
RAFAEL URIBE;G;2015;MARZO;11
RAFAEL URIBE;G;2015;MAYO;5
RAFAEL URIBE;G;2016;ABRIL;1
RAFAEL URIBE;G;2016;AGOSTO;4
RAFAEL URIBE;G;2016;FEBRERO;4
RAFAEL URIBE;G;2016;JUNIO;3
RAFAEL URIBE;G;2016;MARZO;12
RAFAEL URIBE;G;2016;MAYO;28
RAFAEL URIBE;G;2016;NOVIEMBRE;3
RAFAEL URIBE;G;2016;OCTUBRE;4
RAFAEL URIBE;G;2017;ABRIL;1
RAFAEL URIBE;G;2017;AGOSTO;12
RAFAEL URIBE;G;2017;ENERO;2
RAFAEL URIBE;G;2017;FEBRERO;5
RAFAEL URIBE;G;2017;JULIO;8
RAFAEL URIBE;G;2017;JUNIO;2
RAFAEL URIBE;G;2017;MARZO;2
RAFAEL URIBE;G;2017;MAYO;5
RAFAEL URIBE;G;2017;SEPTIEMBRE;6
RAFAEL URIBE;H;2015;ABRIL;13
RAFAEL URIBE;H;2015;AGOSTO;14
RAFAEL URIBE;H;2015;DICIEMBRE;8
RAFAEL URIBE;H;2015;ENERO;17
RAFAEL URIBE;H;2015;FEBRERO;19
RAFAEL URIBE;H;2015;JULIO;55
RAFAEL URIBE;H;2015;JUNIO;30
RAFAEL URIBE;H;2015;MARZO;24
RAFAEL URIBE;H;2015;MAYO;55
RAFAEL URIBE;H;2015;NOVIEMBRE;2
RAFAEL URIBE;H;2015;OCTUBRE;5
RAFAEL URIBE;H;2015;SEPTIEMBRE;17
RAFAEL URIBE;H;2016;ABRIL;25
RAFAEL URIBE;H;2016;AGOSTO;107
RAFAEL URIBE;H;2016;DICIEMBRE;59
RAFAEL URIBE;H;2016;ENERO;11
RAFAEL URIBE;H;2016;FEBRERO;20
RAFAEL URIBE;H;2016;JULIO;72
RAFAEL URIBE;H;2016;JUNIO;49
RAFAEL URIBE;H;2016;MARZO;34
RAFAEL URIBE;H;2016;MAYO;25
RAFAEL URIBE;H;2016;NOVIEMBRE;91
RAFAEL URIBE;H;2016;OCTUBRE;119
RAFAEL URIBE;H;2016;SEPTIEMBRE;107
RAFAEL URIBE;H;2017;ABRIL;86
RAFAEL URIBE;H;2017;AGOSTO;151
RAFAEL URIBE;H;2017;ENERO;124
RAFAEL URIBE;H;2017;FEBRERO;86
RAFAEL URIBE;H;2017;JULIO;98
RAFAEL URIBE;H;2017;JUNIO;92
RAFAEL URIBE;H;2017;MARZO;100
RAFAEL URIBE;H;2017;MAYO;98
RAFAEL URIBE;H;2017;OCTUBRE;2
RAFAEL URIBE;H;2017;SEPTIEMBRE;129
RAFAEL URIBE;I;2015;ABRIL;1
RAFAEL URIBE;I;2015;AGOSTO;2
RAFAEL URIBE;I;2015;FEBRERO;2
RAFAEL URIBE;I;2015;MARZO;1
RAFAEL URIBE;I;2015;MAYO;1
RAFAEL URIBE;I;2016;ABRIL;1
RAFAEL URIBE;I;2016;AGOSTO;1
RAFAEL URIBE;I;2016;DICIEMBRE;1
RAFAEL URIBE;I;2016;ENERO;3
RAFAEL URIBE;I;2016;FEBRERO;1
RAFAEL URIBE;I;2016;JULIO;1
RAFAEL URIBE;I;2016;JUNIO;1
RAFAEL URIBE;I;2016;MARZO;1
RAFAEL URIBE;I;2016;MAYO;1
RAFAEL URIBE;I;2016;NOVIEMBRE;1
RAFAEL URIBE;I;2016;OCTUBRE;2
RAFAEL URIBE;I;2016;SEPTIEMBRE;1
RAFAEL URIBE;I;2017;ABRIL;1
RAFAEL URIBE;I;2017;AGOSTO;1
RAFAEL URIBE;I;2017;ENERO;1
RAFAEL URIBE;I;2017;JULIO;2
RAFAEL URIBE;I;2017;MARZO;1
RAFAEL URIBE;I;2017;MAYO;1
RAFAEL URIBE;I;2017;SEPTIEMBRE;1
SAN CRISTOBAL;A;2015;ABRIL;1
SAN CRISTOBAL;A;2015;AGOSTO;14
SAN CRISTOBAL;A;2015;DICIEMBRE;11
SAN CRISTOBAL;A;2015;ENERO;3
SAN CRISTOBAL;A;2015;FEBRERO;7
SAN CRISTOBAL;A;2015;JULIO;14
SAN CRISTOBAL;A;2015;JUNIO;4
SAN CRISTOBAL;A;2015;MARZO;7
SAN CRISTOBAL;A;2015;MAYO;4
SAN CRISTOBAL;A;2015;NOVIEMBRE;15
SAN CRISTOBAL;A;2015;OCTUBRE;12
SAN CRISTOBAL;A;2015;SEPTIEMBRE;28
SAN CRISTOBAL;A;2016;ABRIL;3
SAN CRISTOBAL;A;2016;AGOSTO;1
SAN CRISTOBAL;A;2016;ENERO;15
SAN CRISTOBAL;A;2016;FEBRERO;12
SAN CRISTOBAL;A;2016;JUNIO;1
SAN CRISTOBAL;A;2016;MARZO;10
SAN CRISTOBAL;A;2016;MAYO;1
SAN CRISTOBAL;A;2016;NOVIEMBRE;4
SAN CRISTOBAL;A;2016;OCTUBRE;1
SAN CRISTOBAL;A;2016;SEPTIEMBRE;4
SAN CRISTOBAL;A;2017;ABRIL;2
SAN CRISTOBAL;A;2017;AGOSTO;18
SAN CRISTOBAL;A;2017;ENERO;5
SAN CRISTOBAL;A;2017;FEBRERO;16
SAN CRISTOBAL;A;2017;JULIO;4
SAN CRISTOBAL;A;2017;JUNIO;7
SAN CRISTOBAL;A;2017;MARZO;9
SAN CRISTOBAL;A;2017;MAYO;9
SAN CRISTOBAL;A;2017;SEPTIEMBRE;18
SAN CRISTOBAL;B;2015;ABRIL;35
SAN CRISTOBAL;B;2015;AGOSTO;57
SAN CRISTOBAL;B;2015;DICIEMBRE;67
SAN CRISTOBAL;B;2015;ENERO;23
SAN CRISTOBAL;B;2015;FEBRERO;59
SAN CRISTOBAL;B;2015;JULIO;51
SAN CRISTOBAL;B;2015;JUNIO;55
SAN CRISTOBAL;B;2015;MARZO;24
SAN CRISTOBAL;B;2015;MAYO;34
SAN CRISTOBAL;B;2015;NOVIEMBRE;32
SAN CRISTOBAL;B;2015;OCTUBRE;60
SAN CRISTOBAL;B;2015;SEPTIEMBRE;49
SAN CRISTOBAL;B;2016;ABRIL;37
SAN CRISTOBAL;B;2016;AGOSTO;80
SAN CRISTOBAL;B;2016;DICIEMBRE;33
SAN CRISTOBAL;B;2016;ENERO;59
SAN CRISTOBAL;B;2016;FEBRERO;50
SAN CRISTOBAL;B;2016;JULIO;67
SAN CRISTOBAL;B;2016;JUNIO;30
SAN CRISTOBAL;B;2016;MARZO;45
SAN CRISTOBAL;B;2016;MAYO;34
SAN CRISTOBAL;B;2016;NOVIEMBRE;55
SAN CRISTOBAL;B;2016;OCTUBRE;78
SAN CRISTOBAL;B;2016;SEPTIEMBRE;123
SAN CRISTOBAL;B;2017;ABRIL;56
SAN CRISTOBAL;B;2017;AGOSTO;115
SAN CRISTOBAL;B;2017;ENERO;89
SAN CRISTOBAL;B;2017;FEBRERO;102
SAN CRISTOBAL;B;2017;JULIO;72
SAN CRISTOBAL;B;2017;JUNIO;80
SAN CRISTOBAL;B;2017;MARZO;89
SAN CRISTOBAL;B;2017;MAYO;123
SAN CRISTOBAL;B;2017;OCTUBRE;2
SAN CRISTOBAL;B;2017;SEPTIEMBRE;77
SAN CRISTOBAL;C;2015;ABRIL;595
SAN CRISTOBAL;C;2015;AGOSTO;556
SAN CRISTOBAL;C;2015;DICIEMBRE;470
SAN CRISTOBAL;C;2015;ENERO;245
SAN CRISTOBAL;C;2015;FEBRERO;399
SAN CRISTOBAL;C;2015;JULIO;377
SAN CRISTOBAL;C;2015;JUNIO;395
SAN CRISTOBAL;C;2015;MARZO;322
SAN CRISTOBAL;C;2015;MAYO;360
SAN CRISTOBAL;C;2015;NOVIEMBRE;408
SAN CRISTOBAL;C;2015;OCTUBRE;417
SAN CRISTOBAL;C;2015;SEPTIEMBRE;456
SAN CRISTOBAL;C;2016;ABRIL;592
SAN CRISTOBAL;C;2016;AGOSTO;779
SAN CRISTOBAL;C;2016;DICIEMBRE;582
SAN CRISTOBAL;C;2016;ENERO;505
SAN CRISTOBAL;C;2016;FEBRERO;565
SAN CRISTOBAL;C;2016;JULIO;830
SAN CRISTOBAL;C;2016;JUNIO;542
SAN CRISTOBAL;C;2016;MARZO;483
SAN CRISTOBAL;C;2016;MAYO;490
SAN CRISTOBAL;C;2016;NOVIEMBRE;1090
SAN CRISTOBAL;C;2016;OCTUBRE;1039
SAN CRISTOBAL;C;2016;SEPTIEMBRE;813
SAN CRISTOBAL;C;2017;ABRIL;991
SAN CRISTOBAL;C;2017;AGOSTO;737
SAN CRISTOBAL;C;2017;ENERO;1285
SAN CRISTOBAL;C;2017;FEBRERO;1265
SAN CRISTOBAL;C;2017;JULIO;715
SAN CRISTOBAL;C;2017;JUNIO;825
SAN CRISTOBAL;C;2017;MARZO;1230
SAN CRISTOBAL;C;2017;MAYO;1035
SAN CRISTOBAL;C;2017;OCTUBRE;18
SAN CRISTOBAL;C;2017;SEPTIEMBRE;528
SAN CRISTOBAL;D;2015;ABRIL;13
SAN CRISTOBAL;D;2015;AGOSTO;30
SAN CRISTOBAL;D;2015;DICIEMBRE;95
SAN CRISTOBAL;D;2015;ENERO;14
SAN CRISTOBAL;D;2015;FEBRERO;23
SAN CRISTOBAL;D;2015;JULIO;23
SAN CRISTOBAL;D;2015;JUNIO;17
SAN CRISTOBAL;D;2015;MARZO;14
SAN CRISTOBAL;D;2015;MAYO;8
SAN CRISTOBAL;D;2015;NOVIEMBRE;31
SAN CRISTOBAL;D;2015;OCTUBRE;45
SAN CRISTOBAL;D;2015;SEPTIEMBRE;28
SAN CRISTOBAL;D;2016;ABRIL;33
SAN CRISTOBAL;D;2016;AGOSTO;70
SAN CRISTOBAL;D;2016;DICIEMBRE;16
SAN CRISTOBAL;D;2016;ENERO;56
SAN CRISTOBAL;D;2016;FEBRERO;36
SAN CRISTOBAL;D;2016;JULIO;64
SAN CRISTOBAL;D;2016;JUNIO;32
SAN CRISTOBAL;D;2016;MARZO;30
SAN CRISTOBAL;D;2016;MAYO;35
SAN CRISTOBAL;D;2016;NOVIEMBRE;43
SAN CRISTOBAL;D;2016;OCTUBRE;78
SAN CRISTOBAL;D;2016;SEPTIEMBRE;47
SAN CRISTOBAL;D;2017;ABRIL;61
SAN CRISTOBAL;D;2017;AGOSTO;54
SAN CRISTOBAL;D;2017;ENERO;62
SAN CRISTOBAL;D;2017;FEBRERO;83
SAN CRISTOBAL;D;2017;JULIO;42
SAN CRISTOBAL;D;2017;JUNIO;57
SAN CRISTOBAL;D;2017;MARZO;73
SAN CRISTOBAL;D;2017;MAYO;58
SAN CRISTOBAL;D;2017;SEPTIEMBRE;73
SAN CRISTOBAL;E;2016;OCTUBRE;1
SAN CRISTOBAL;F;2015;ABRIL;9
SAN CRISTOBAL;F;2015;AGOSTO;11
SAN CRISTOBAL;F;2015;DICIEMBRE;26
SAN CRISTOBAL;F;2015;ENERO;2
SAN CRISTOBAL;F;2015;FEBRERO;7
SAN CRISTOBAL;F;2015;JULIO;25
SAN CRISTOBAL;F;2015;JUNIO;9
SAN CRISTOBAL;F;2015;MARZO;12
SAN CRISTOBAL;F;2015;MAYO;3
SAN CRISTOBAL;F;2015;NOVIEMBRE;16
SAN CRISTOBAL;F;2015;OCTUBRE;27
SAN CRISTOBAL;F;2015;SEPTIEMBRE;16
SAN CRISTOBAL;F;2016;ABRIL;17
SAN CRISTOBAL;F;2016;AGOSTO;10
SAN CRISTOBAL;F;2016;DICIEMBRE;6
SAN CRISTOBAL;F;2016;ENERO;38
SAN CRISTOBAL;F;2016;FEBRERO;26
SAN CRISTOBAL;F;2016;JULIO;16
SAN CRISTOBAL;F;2016;JUNIO;18
SAN CRISTOBAL;F;2016;MARZO;14
SAN CRISTOBAL;F;2016;MAYO;13
SAN CRISTOBAL;F;2016;NOVIEMBRE;6
SAN CRISTOBAL;F;2016;OCTUBRE;10
SAN CRISTOBAL;F;2016;SEPTIEMBRE;12
SAN CRISTOBAL;F;2017;ABRIL;9
SAN CRISTOBAL;F;2017;AGOSTO;20
SAN CRISTOBAL;F;2017;ENERO;2
SAN CRISTOBAL;F;2017;FEBRERO;10
SAN CRISTOBAL;F;2017;JULIO;6
SAN CRISTOBAL;F;2017;JUNIO;10
SAN CRISTOBAL;F;2017;MARZO;6
SAN CRISTOBAL;F;2017;MAYO;9
SAN CRISTOBAL;F;2017;OCTUBRE;1
SAN CRISTOBAL;F;2017;SEPTIEMBRE;27
SAN CRISTOBAL;G;2015;ABRIL;8
SAN CRISTOBAL;G;2015;AGOSTO;2
SAN CRISTOBAL;G;2015;DICIEMBRE;1
SAN CRISTOBAL;G;2015;FEBRERO;5
SAN CRISTOBAL;G;2015;JULIO;11
SAN CRISTOBAL;G;2015;JUNIO;9
SAN CRISTOBAL;G;2015;MARZO;16
SAN CRISTOBAL;G;2015;MAYO;1
SAN CRISTOBAL;G;2015;OCTUBRE;1
SAN CRISTOBAL;G;2015;SEPTIEMBRE;2
SAN CRISTOBAL;G;2016;AGOSTO;5
SAN CRISTOBAL;G;2016;DICIEMBRE;19
SAN CRISTOBAL;G;2016;FEBRERO;1
SAN CRISTOBAL;G;2016;JULIO;2
SAN CRISTOBAL;G;2016;JUNIO;1
SAN CRISTOBAL;G;2016;MARZO;4
SAN CRISTOBAL;G;2016;MAYO;1
SAN CRISTOBAL;G;2016;NOVIEMBRE;21
SAN CRISTOBAL;G;2016;OCTUBRE;14
SAN CRISTOBAL;G;2016;SEPTIEMBRE;6
SAN CRISTOBAL;G;2017;ABRIL;13
SAN CRISTOBAL;G;2017;AGOSTO;59
SAN CRISTOBAL;G;2017;ENERO;24
SAN CRISTOBAL;G;2017;FEBRERO;89
SAN CRISTOBAL;G;2017;JULIO;15
SAN CRISTOBAL;G;2017;JUNIO;22
SAN CRISTOBAL;G;2017;MARZO;36
SAN CRISTOBAL;G;2017;MAYO;39
SAN CRISTOBAL;G;2017;OCTUBRE;2
SAN CRISTOBAL;G;2017;SEPTIEMBRE;44
SAN CRISTOBAL;H;2015;ABRIL;71
SAN CRISTOBAL;H;2015;AGOSTO;26
SAN CRISTOBAL;H;2015;DICIEMBRE;17
SAN CRISTOBAL;H;2015;ENERO;23
SAN CRISTOBAL;H;2015;FEBRERO;57
SAN CRISTOBAL;H;2015;JULIO;40
SAN CRISTOBAL;H;2015;JUNIO;57
SAN CRISTOBAL;H;2015;MARZO;50
SAN CRISTOBAL;H;2015;MAYO;58
SAN CRISTOBAL;H;2015;NOVIEMBRE;7
SAN CRISTOBAL;H;2015;OCTUBRE;13
SAN CRISTOBAL;H;2015;SEPTIEMBRE;17
SAN CRISTOBAL;H;2016;ABRIL;32
SAN CRISTOBAL;H;2016;AGOSTO;34
SAN CRISTOBAL;H;2016;DICIEMBRE;26
SAN CRISTOBAL;H;2016;ENERO;24
SAN CRISTOBAL;H;2016;FEBRERO;20
SAN CRISTOBAL;H;2016;JULIO;38
SAN CRISTOBAL;H;2016;JUNIO;22
SAN CRISTOBAL;H;2016;MARZO;34
SAN CRISTOBAL;H;2016;MAYO;29
SAN CRISTOBAL;H;2016;NOVIEMBRE;25
SAN CRISTOBAL;H;2016;OCTUBRE;47
SAN CRISTOBAL;H;2016;SEPTIEMBRE;41
SAN CRISTOBAL;H;2017;ABRIL;57
SAN CRISTOBAL;H;2017;AGOSTO;109
SAN CRISTOBAL;H;2017;ENERO;70
SAN CRISTOBAL;H;2017;FEBRERO;163
SAN CRISTOBAL;H;2017;JULIO;73
SAN CRISTOBAL;H;2017;JUNIO;66
SAN CRISTOBAL;H;2017;MARZO;141
SAN CRISTOBAL;H;2017;MAYO;112
SAN CRISTOBAL;H;2017;OCTUBRE;4
SAN CRISTOBAL;H;2017;SEPTIEMBRE;72
SAN CRISTOBAL;I;2015;DICIEMBRE;2
SAN CRISTOBAL;I;2015;ENERO;1
SAN CRISTOBAL;I;2015;FEBRERO;2
SAN CRISTOBAL;I;2015;MARZO;1
SAN CRISTOBAL;I;2015;OCTUBRE;1
SAN CRISTOBAL;I;2016;ABRIL;1
SAN CRISTOBAL;I;2016;DICIEMBRE;1
SAN CRISTOBAL;I;2016;FEBRERO;1
SAN CRISTOBAL;I;2016;MARZO;1
SAN CRISTOBAL;I;2016;NOVIEMBRE;1
SAN CRISTOBAL;I;2016;OCTUBRE;3
SAN CRISTOBAL;I;2016;SEPTIEMBRE;1
SAN CRISTOBAL;I;2017;ENERO;1
SAN CRISTOBAL;I;2017;JULIO;2
SAN CRISTOBAL;I;2017;MARZO;1
SAN CRISTOBAL;I;2017;MAYO;1
SAN CRISTOBAL;I;2017;SEPTIEMBRE;2
SANTA FE;A;2015;ABRIL;1
SANTA FE;A;2015;AGOSTO;42
SANTA FE;A;2015;DICIEMBRE;25
SANTA FE;A;2015;ENERO;2
SANTA FE;A;2015;JULIO;12
SANTA FE;A;2015;JUNIO;1
SANTA FE;A;2015;MAYO;3
SANTA FE;A;2015;NOVIEMBRE;10
SANTA FE;A;2015;OCTUBRE;17
SANTA FE;A;2015;SEPTIEMBRE;28
SANTA FE;A;2016;ABRIL;4
SANTA FE;A;2016;AGOSTO;11
SANTA FE;A;2016;DICIEMBRE;6
SANTA FE;A;2016;ENERO;76
SANTA FE;A;2016;FEBRERO;65
SANTA FE;A;2016;JULIO;4
SANTA FE;A;2016;JUNIO;7
SANTA FE;A;2016;MARZO;41
SANTA FE;A;2016;MAYO;9
SANTA FE;A;2016;NOVIEMBRE;7
SANTA FE;A;2016;OCTUBRE;16
SANTA FE;A;2016;SEPTIEMBRE;16
SANTA FE;A;2017;ABRIL;6
SANTA FE;A;2017;AGOSTO;27
SANTA FE;A;2017;ENERO;8
SANTA FE;A;2017;FEBRERO;45
SANTA FE;A;2017;JULIO;40
SANTA FE;A;2017;JUNIO;25
SANTA FE;A;2017;MARZO;41
SANTA FE;A;2017;MAYO;40
SANTA FE;A;2017;OCTUBRE;3
SANTA FE;A;2017;SEPTIEMBRE;15
SANTA FE;B;2015;ABRIL;5
SANTA FE;B;2015;AGOSTO;9
SANTA FE;B;2015;DICIEMBRE;17
SANTA FE;B;2015;ENERO;26
SANTA FE;B;2015;FEBRERO;26
SANTA FE;B;2015;JULIO;23
SANTA FE;B;2015;JUNIO;12
SANTA FE;B;2015;MARZO;3
SANTA FE;B;2015;MAYO;9
SANTA FE;B;2015;NOVIEMBRE;3
SANTA FE;B;2015;OCTUBRE;21
SANTA FE;B;2015;SEPTIEMBRE;22
SANTA FE;B;2016;ABRIL;17
SANTA FE;B;2016;AGOSTO;53
SANTA FE;B;2016;DICIEMBRE;55
SANTA FE;B;2016;ENERO;30
SANTA FE;B;2016;FEBRERO;38
SANTA FE;B;2016;JULIO;32
SANTA FE;B;2016;JUNIO;28
SANTA FE;B;2016;MARZO;19
SANTA FE;B;2016;MAYO;17
SANTA FE;B;2016;NOVIEMBRE;39
SANTA FE;B;2016;OCTUBRE;63
SANTA FE;B;2016;SEPTIEMBRE;85
SANTA FE;B;2017;ABRIL;60
SANTA FE;B;2017;AGOSTO;133
SANTA FE;B;2017;ENERO;101
SANTA FE;B;2017;FEBRERO;183
SANTA FE;B;2017;JULIO;100
SANTA FE;B;2017;JUNIO;112
SANTA FE;B;2017;MARZO;143
SANTA FE;B;2017;MAYO;204
SANTA FE;B;2017;OCTUBRE;6
SANTA FE;B;2017;SEPTIEMBRE;61
SANTA FE;C;2015;ABRIL;331
SANTA FE;C;2015;AGOSTO;591
SANTA FE;C;2015;DICIEMBRE;205
SANTA FE;C;2015;ENERO;374
SANTA FE;C;2015;FEBRERO;523
SANTA FE;C;2015;JULIO;340
SANTA FE;C;2015;JUNIO;236
SANTA FE;C;2015;MARZO;296
SANTA FE;C;2015;MAYO;335
SANTA FE;C;2015;NOVIEMBRE;235
SANTA FE;C;2015;OCTUBRE;451
SANTA FE;C;2015;SEPTIEMBRE;423
SANTA FE;C;2016;ABRIL;979
SANTA FE;C;2016;AGOSTO;848
SANTA FE;C;2016;DICIEMBRE;1052
SANTA FE;C;2016;ENERO;591
SANTA FE;C;2016;FEBRERO;949
SANTA FE;C;2016;JULIO;728
SANTA FE;C;2016;JUNIO;617
SANTA FE;C;2016;MARZO;591
SANTA FE;C;2016;MAYO;788
SANTA FE;C;2016;NOVIEMBRE;1208
SANTA FE;C;2016;OCTUBRE;882
SANTA FE;C;2016;SEPTIEMBRE;843
SANTA FE;C;2017;ABRIL;1461
SANTA FE;C;2017;AGOSTO;1452
SANTA FE;C;2017;ENERO;1668
SANTA FE;C;2017;FEBRERO;1697
SANTA FE;C;2017;JULIO;1307
SANTA FE;C;2017;JUNIO;1709
SANTA FE;C;2017;MARZO;1759
SANTA FE;C;2017;MAYO;2237
SANTA FE;C;2017;OCTUBRE;35
SANTA FE;C;2017;SEPTIEMBRE;849
SANTA FE;D;2015;ABRIL;12
SANTA FE;D;2015;AGOSTO;56
SANTA FE;D;2015;DICIEMBRE;20
SANTA FE;D;2015;ENERO;31
SANTA FE;D;2015;FEBRERO;27
SANTA FE;D;2015;JULIO;34
SANTA FE;D;2015;JUNIO;18
SANTA FE;D;2015;MARZO;12
SANTA FE;D;2015;MAYO;15
SANTA FE;D;2015;NOVIEMBRE;7
SANTA FE;D;2015;OCTUBRE;55
SANTA FE;D;2015;SEPTIEMBRE;36
SANTA FE;D;2016;ABRIL;25
SANTA FE;D;2016;AGOSTO;99
SANTA FE;D;2016;DICIEMBRE;33
SANTA FE;D;2016;ENERO;29
SANTA FE;D;2016;FEBRERO;35
SANTA FE;D;2016;JULIO;47
SANTA FE;D;2016;JUNIO;48
SANTA FE;D;2016;MARZO;42
SANTA FE;D;2016;MAYO;36
SANTA FE;D;2016;NOVIEMBRE;61
SANTA FE;D;2016;OCTUBRE;67
SANTA FE;D;2016;SEPTIEMBRE;99
SANTA FE;D;2017;ABRIL;59
SANTA FE;D;2017;AGOSTO;67
SANTA FE;D;2017;ENERO;77
SANTA FE;D;2017;FEBRERO;103
SANTA FE;D;2017;JULIO;62
SANTA FE;D;2017;JUNIO;64
